t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
94.287,2929,0,1402,2929
94.393,2969,0,1442,2969
94.499,2969,0,1442,2969
94.605,2929,0,1442,2929
94.710,2969,0,1402,2969
94.816,2969,0,1442,2969
94.922,2969,0,1442,2969
95.028,2969,0,1402,2969
95.134,2969,0,1402,2969
95.240,2969,0,1442,2969
95.346,2969,0,1442,2969
95.452,2969,0,1442,2969
95.558,3049,0,1482,3049
95.664,3124,0,1642,3124
95.770,2969,0,1442,2969
95.876,2969,0,1442,2969
95.982,2969,0,1442,2969
96.088,2969,0,1442,2969
96.194,2969,0,1442,2969
96.299,2889,0,1402,2889
96.405,2929,0,1402,2929
96.511,2969,0,1442,2969
96.617,2969,0,1402,2969
96.723,2929,0,1442,2929
